12579.6,12388.8,12157.9,12036.1
14959.7,14705.6,14413.5,14242.5
17675.6,17439.2,17161.9,17002.3
20190.3,19921.7,19610.7,19446
22140,21695.2,21207.9,20928.1
25150.2,24797.5,24401.6,24185.5
27640.2,27236.7,26807,26562.5
29403.5,28773.4,28141.1,27751.9
32322.3,31797.5,31203.2,30841.7
34540.4,33860.7,33184.3,32792.6
37238.9,36601.8,35924.3,35526.4
