13171.9,15602.3,18335.6,20955.9,23431.4,25960.1,28422.2,31041.7,33303.1,36053.1,38733.6,
13110.8,15485.7,18236.3,20823.6,23287.3,25768.1,28205.5,30794.6,33115.1,35853.2,38476.4,
13044.2,15354.5,18140.9,20748.1,23160.9,25623.3,27988.3,30591.4,32614.7,35557.3,38162.4,
12992.1,15256.8,18088.6,20647.8,23057.5,25500.3,27860,30495.3,32452.7,35314.1,38040.7,
