12833.1,12692.4,12492.5,12386.9
15227.7,15027.5,14768.3,14616.6
17861.5,17660.2,17399,17240.3
20406.1,20179.4,19890.1,19734.3
22420.5,22033.7,21579.4,21319.8
25386.4,25084.4,24710.3,24504.5
27994.6,27661.5,27286.3,27071.5
29719.4,29147.7,28557.2,28195.9
32695.8,32249.4,31707.8,31380
34895.3,34284.9,33658.4,33295.5
37611.6,37051.1,36424.9,36061
