12413.8,12173.1,11927.4,11775.6
14734.2,14415.3,14094.1,13882.3
17347.5,17020,16689.1,16470.4
19843.6,19478,19109,18878.7
21830.8,21298.3,20762.6,20422.4
24696.5,24218.9,23739.9,23437.7
27172.7,26641.8,26124.7,25791.4
28991.6,28248,27540.6,27070.2
31765.8,31086.4,30385.8,29920.7
34074.6,33266.9,32503,32016.9
36651.5,35852.9,35060.3,34548.7
