13518.9,16164.2,18810.5,21449.9,24097.2,26738,29384.2,32012.1,34544.2,37216.7,39934.6,
13552,16187.3,18833,21474.8,24112.4,26741.1,29409.2,32050.9,34545.3,37222.9,39964.1,
13514.8,16158.6,18812.2,21445,24100,26740.1,29385,32011.6,34472.7,37171.4,39929.4,
13510.9,16143.1,18811.3,21427.3,24069,26714.4,29364.5,31996.1,34412.7,37179,39922.4,
