0.0147568,0.0176813,0.0213342,0.0263813
0.0134377,0.0162221,0.0176887,0.0250861
0.0127085,0.0160999,0.0174738,0.019873
0.0113578,0.0139876,0.0178978,0.0210029
0.0101074,0.014096,0.0152588,0.0211923
0.00946945,0.0135788,0.013926,0.0191989
0.00782912,0.0103087,0.0124381,0.0170323
0.0095153,0.0118947,0.0139286,0.0182588
0.006229,0.00908957,0.00896165,0.0134958
0.00700959,0.00779478,0.00911573,0.00906319
0.00817194,0.0104992,0.0125088,0.0162547
