1640.16,1925.41,2408.33,2522.05
1740.79,2201.89,2629.53,2859.4
2232.16,2898.48,3275.48,3701.38
2615.05,3286.27,3867.49,4228.71
2925.76,3600.13,4419.6,4524.57
3063.41,4063.9,4555.57,5012.92
2594.84,3344.57,4012.62,4446.7
3720.63,4667.15,5478.04,6233.93
3438.15,4414.62,5004.3,5525.14
4052.78,5564.26,6403.42,6729.08
4650.88,6018.32,6909.7,7477.74
