11702.1,14047.8,16293,18564.4,20706.8,23065,26076.8,27570.6,30090.1,32198.7,34343.4,
11319.3,13515.7,15619.4,17722,19964.1,22030.6,25201.3,26427.4,29122.4,30575.6,32817.4,
10813,12925.9,15107.6,17099.3,19000.8,21402.8,24421.4,25406.4,27997.9,29413.8,31661.1,
10686.8,12624.4,14634.7,16768.6,18904.6,20727.8,23928.2,24563.5,27347.9,28950.8,31043.8,
