29061.821845
28686.878191
28489.409482
28367.490443
28284.974700
28225.673038
28181.219440
28146.845491
28119.630926
28097.685992
28079.733137
28064.877393
28052.472988
28042.042181
28033.223903
28025.740164
28019.373442
28013.951081
