29026.050385
28682.029267
28494.322211
28375.980318
28294.763698
28235.808388
28191.275291
28156.628413
28129.057332
28106.726494
28088.385624
28073.153380
28060.390471
28049.621819
28040.486972
28032.707472
28026.064781
28020.384975
