29097.593305
28691.727115
28484.496753
28359.000567
28275.185701
28215.537688
28171.163589
28137.062570
28110.204521
28088.645489
28071.080650
28056.601406
28044.555506
28034.462544
28025.960835
28018.772856
28012.682103
28007.517187
