29008.164655
28679.604805
28496.778576
28380.225256
28299.658197
28240.876063
28196.303217
28161.519874
28133.770535
28111.246745
28092.711868
28077.291374
28064.349212
28053.411637
28044.118506
28036.191126
28029.410451
28023.601922
