7398.07,7515.17,7649.13,7790.95
8859.28,9012.42,9184.52,9370.55
10291.6,10443.5,10614.5,10798.7
11731.8,11895,12079,12276.3
13237,13491.9,13774.2,14067.1
14623.4,14831,15064.1,15305.1
16060.4,16278.2,16506.9,16754.7
17606.3,17945.4,18325.1,18726.7
18994.2,19299,19624.1,19972.3
20465.2,20807.8,21211,21626.1
21891.6,22232.4,22599.4,22984.8
