75.462400,73.860090,73.637108,75.390360,73.030831,75.382872,74.782845,74.948735,74.388720,74.494272,73.933589,72.578291,73.571560,73.977980,74.673592,73.909466,73.876666,72.942219,72.571722,74.755968,73.474962,75.416761,73.183535,73.529774,74.070986,74.746070,73.895524,72.904694,73.453185,74.014357,74.509224,74.790663,72.920806,72.606869,74.056918,74.907092,72.576735,74.505193,74.547097,73.852824,75.213370,74.423045,72.555213,73.955642,75.051256,74.966743,74.437053,74.508784,74.230565,73.341015,74.178049,74.503030,73.569876,75.041058,73.109897,74.723945,73.386264,74.801328,73.789962,74.900399,73.573106,73.164418,74.782289,73.441906,74.682809,74.715623,73.186932,73.165643,73.121325,72.956410,73.641924,72.617720,72.864065,74.511313,74.877247,72.775248,73.217050,73.146686,75.220807,74.618717,74.158628,73.429854,74.979761,73.812082,75.238701,74.603336,73.936946,72.908749,75.392387,72.539900
93.775100,85.581462,85.998557,88.227757,87.964639,85.453879,91.135310,85.863417,90.302228,91.378993,86.077847,89.883446,91.326549,90.246864,89.846124,86.904361,91.157619,93.241726,88.172945,91.650850,84.570210,92.168603,85.897599,87.875843,86.949210,84.803903,92.845023,87.632592,89.198274,88.841519,85.311588,86.036123,84.765724,88.976156,86.573436,87.504908,85.076596,91.703221,85.062149,93.635727,85.750447,89.605024,84.460050,91.698973,85.871813,89.171031,91.240232,85.484892,89.397123,86.135238,91.426684,91.072858,85.744477,92.428943,84.215555,92.412075,89.473354,87.955067,91.422304,91.014478,93.651500,86.734697,84.059697,93.130492,92.389256,91.130745,89.061656,90.917220,91.634736,87.678640,91.535193,91.343089,90.002981,87.941857,90.823127,84.053058,91.579802,92.764913,86.356603,85.200470,86.170998,86.968868,92.634347,89.319876,86.818827,85.371990,86.852305,90.009416,87.183829,84.022700
96.649800,91.728491,91.608387,95.091125,91.447237,90.715812,93.702052,89.589265,91.818146,90.435273,93.265679,95.537558,91.640781,94.695001,91.724913,93.532075,88.776292,91.507396,95.827332,93.071810,94.534632,92.157831,92.097566,95.225027,88.195555,92.779721,96.130702,92.277176,89.344249,95.270732,89.862766,93.935625,92.480335,96.185786,93.242834,95.180390,87.652545,96.553123,88.285409,90.502057,96.161445,87.661671,95.042103,95.391101,91.569514,89.900004,94.860352,91.914426,88.798944,95.995448,95.706331,92.038521,95.350206,91.376768,93.779080,91.190057,92.167276,89.299682,96.332278,90.248901,88.518895,88.889425,87.708406,94.073655,92.700148,94.786790,92.179409,94.761783,93.890625,94.635063,91.267074,93.455361,89.211190,90.499250,89.145986,91.286613,89.770075,91.271057,96.425086,90.485640,96.491007,93.351388,90.982375,95.357298,93.199756,89.866338,94.771167,91.507006,90.822940,87.580600
