7695.74,7841.28,8003.4,8174.48
9165.35,9354.55,9562.79,9787.01
10593.8,10782.4,10989.3,11212.2
12043.6,12252.8,12486.6,12732.6
13562.3,13877.4,14220.7,14574.2
14945.2,15212.7,15507.6,15810.4
16385.8,16672.4,16969.8,17288.4
17947.7,18363.8,18821.2,19299.7
19328,19706.6,20103.1,20530.4
20814.5,21250.3,21739.3,22244.6
22238.8,22666.7,23122.9,23596.2
