177.195,311.473,302.28,370.769
211.628,373.171,361.482,443.374
246.061,434.869,420.684,515.979
280.495,496.568,479.887,588.584
314.928,558.266,539.089,661.189
349.362,619.964,598.291,733.794
383.795,681.663,657.494,806.399
418.228,743.361,716.696,879.004
452.662,805.059,775.898,951.609
487.095,866.758,835.1,1024.21
521.529,928.456,894.303,1096.82
