7888.29,9366.97,10864.4,12377.4,13758.1,15242.4,16676.5,18243.5,19655.8,21276.3,22693.4,
8088.22,9634.18,11142.7,12785.7,14330.8,15741.6,17276.8,19031.7,20499.2,22024.5,23661.9,
8402.96,9992.89,11677.7,13322.9,15025.1,16526,17725.4,19824.9,21074.5,23056.1,24790.1,
8770.15,10379.7,12202.2,13792.9,15677.5,17283,18377.1,20670.6,21862.3,24020.2,25892,
