9067.95,9369.96,9692.23,10037.3
10820.4,11183.8,11571.5,11986.7
12572.8,12997.7,13450.8,13936.1
14325.2,14811.6,15330,15885.4
16077.6,16625.5,17209.3,17834.8
17830.1,18439.3,19088.5,19784.2
19582.5,20253.2,20967.8,21733.5
21334.9,22067.1,22847.1,23682.9
23087.3,23881,24726.3,25632.3
24839.7,25694.8,26605.6,27581.6
26592.2,27508.7,28484.8,29531
