43424.693893
38106.555300
35528.356785
34007.338517
33004.392072
32293.693971
31764.015997
31354.220221
31027.915355
30762.086377
30541.465784
30355.526532
30196.774661
30059.730295
29940.293585
29835.336007
29742.428785
29659.657609
