37857.909592
34520.698916
32866.752636
31878.663998
31221.865773
30753.893104
30403.765344
30132.132327
29915.415669
29738.624243
29591.769980
29467.940947
29362.201490
29270.932880
29191.421465
29121.592312
29059.831700
29004.865699
