35779.850854
33164.028668
31855.549373
31069.651224
30545.461372
30171.114903
29890.598385
29672.742124
29498.814251
29356.876677
29238.959831
29139.539520
29054.665500
28981.438014
28917.680262
28861.726259
28812.279260
28768.314816
