32152.733437
30777.881631
30072.841957
29643.119040
29353.796631
29145.900174
28989.483241
28867.702024
28770.347736
28690.869170
28624.867845
28569.280188
28521.906466
28481.126162
28445.719001
28414.748497
28387.483955
28363.346857
