48324.086282
41208.257325
37817.955297
35837.649233
34540.231466
33624.961101
32945.016423
32420.225399
32003.110477
31663.767948
31382.426943
31145.493419
30943.313032
30768.840526
30616.814218
30483.225236
30364.965634
30259.588782
