m,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,
3,0.00,0.00,14818.90,14845.89,14872.89,14899.88,14926.88,14953.87,14980.87,15007.87,
4,0.00,14603.93,14629.84,14655.75,14681.66,14707.57,14733.48,14759.38,14785.29,14811.20,
5,0.00,14528.54,14550.77,14573.01,14595.25,14617.48,14639.72,14661.96,14684.19,14706.43,
6,0.00,14486.78,14505.94,14525.10,14544.26,14563.42,14582.58,14601.74,14620.90,14640.06,
7,0.00,14460.37,14477.11,14493.86,14510.61,14527.35,14544.10,14560.84,14577.59,14594.34,
8,0.00,14442.41,14457.25,14472.09,14486.93,14501.77,14516.62,14531.46,14546.30,14561.14,
9,0.00,14429.65,14442.97,14456.28,14469.59,14482.90,14496.22,14509.53,14522.84,14536.15,
10,0.00,14420.35,14432.41,14444.47,14456.53,14468.60,14480.66,14492.72,14504.78,14516.84,
11,0.00,14413.45,14424.48,14435.50,14446.52,14457.54,14468.57,14479.59,14490.61,14501.64,
12,0.00,14408.31,14418.46,14428.61,14438.75,14448.90,14459.04,14469.19,14479.34,14489.48,
13,0.00,14404.49,14413.89,14423.29,14432.68,14442.08,14451.48,14460.88,14470.27,14479.67,
14,0.00,14401.69,14410.44,14419.19,14427.94,14436.69,14445.44,14454.19,14462.94,14471.69,
15,0.00,14399.68,14407.87,14416.05,14424.24,14432.42,14440.61,14448.80,14456.98,14465.17,
16,0.00,14398.31,14406.00,14413.69,14421.38,14429.08,14436.77,14444.46,14452.15,14459.84,
17,0.00,14397.47,14404.72,14411.97,14419.22,14426.47,14433.72,14440.97,14448.23,14455.48,
18,0.00,14397.06,14403.92,14410.78,14417.63,14424.49,14431.35,14438.21,14445.07,14451.93,
19,0.00,14397.01,14403.51,14410.02,14416.53,14423.03,14429.54,14436.04,14442.55,14449.06,
20,0.00,14397.26,14403.45,14409.64,14415.82,14422.01,14428.20,14434.39,14440.58,14446.77,
21,0.00,14397.77,14403.67,14409.57,14415.47,14421.37,14427.27,14433.17,14439.07,14444.97,
22,0.00,14398.50,14404.14,14409.78,14415.42,14421.05,14426.69,14432.33,14437.96,14443.60,
23,0.00,14399.43,14404.83,14410.22,14415.62,14421.02,14426.41,14431.81,14437.21,14442.60,
24,0.00,14400.52,14405.70,14410.87,14416.05,14421.23,14426.40,14431.58,14436.75,14441.93,
25,0.00,14401.76,14406.73,14411.71,14416.68,14421.65,14426.62,14431.60,14436.57,14441.54,
26,0.00,14403.13,14407.92,14412.70,14417.48,14422.27,14427.05,14431.84,14436.62,14441.41,
27,0.00,0.00,14409.22,14413.83,14418.44,14423.05,14427.66,14432.27,14436.88,14441.49,
28,0.00,0.00,14410.65,14415.10,14419.54,14423.99,14428.44,14432.89,14437.33,14441.78,
29,0.00,0.00,14412.17,14416.47,14420.77,14425.06,14429.36,14433.66,14437.95,14442.25,
30,0.00,0.00,14413.79,14417.95,14422.10,14426.26,14430.41,14434.57,14438.72,14442.88,
31,0.00,0.00,14415.49,14419.51,14423.54,14427.56,14431.58,14435.61,14439.63,14443.65,
32,0.00,0.00,14417.26,14421.16,14425.06,14428.96,14432.86,14436.76,14440.66,14444.56,
33,0.00,0.00,14419.11,14422.89,14426.67,14430.45,14434.24,14438.02,14441.80,14445.58,
34,0.00,0.00,14421.01,14424.68,14428.36,14432.03,14435.70,14439.37,14443.05,14446.72,
35,0.00,0.00,14422.97,14426.54,14430.11,14433.68,14437.25,14440.82,14444.38,14447.95,
36,0.00,0.00,14424.98,14428.46,14431.93,14435.40,14438.87,14442.34,14445.81,14449.28,
37,0.00,0.00,14427.04,14430.42,14433.80,14437.18,14440.56,14443.93,14447.31,14450.69,
38,0.00,0.00,14429.15,14432.44,14435.73,14439.02,14442.31,14445.60,14448.89,14452.18,
39,0.00,0.00,14431.29,14434.50,14437.70,14440.91,14444.12,14447.32,14450.53,14453.74,
40,0.00,0.00,14433.47,14436.60,14439.73,14442.85,14445.98,14449.11,14452.23,14455.36,
