m,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,
3,0.00,13560.69,13561.44,13562.20,13562.95,13563.70,13564.45,13565.21,13565.96,13566.71,
4,0.00,13437.21,13441.05,13444.89,13448.73,13452.57,13456.40,13460.24,13464.08,13467.92,
5,0.00,13385.26,13389.20,13393.15,13397.09,13401.04,13404.98,13408.92,13412.87,13416.81,
6,0.00,13355.98,13359.63,13363.28,13366.93,13370.58,13374.23,13377.88,13381.53,13385.18,
7,0.00,13337.40,13340.71,13344.03,13347.35,13350.66,13353.98,13357.29,13360.61,0.00,
8,0.00,13324.86,13327.87,13330.88,13333.89,13336.90,13339.91,13342.92,13345.93,0.00,
9,0.00,13316.09,13318.84,13321.59,13324.33,13327.08,13329.82,13332.57,13335.31,0.00,
10,0.00,13309.86,13312.38,13314.90,13317.41,13319.93,13322.45,13324.97,13327.48,0.00,
11,0.00,13305.41,13307.73,13310.05,13312.38,13314.70,13317.02,13319.34,13321.66,0.00,
12,0.00,13302.27,13304.42,13306.57,13308.73,13310.88,13313.03,13315.18,13317.34,0.00,
13,0.00,13300.11,13302.12,13304.12,13306.13,13308.13,13310.14,13312.14,13314.15,0.00,
14,0.00,13298.72,13300.60,13302.47,13304.35,13306.22,13308.10,13309.98,13311.85,0.00,
15,0.00,13297.93,13299.69,13301.46,13303.22,13304.98,13306.74,13308.50,13310.27,0.00,
16,0.00,13297.63,13299.29,13300.95,13302.61,13304.27,13305.93,13307.59,13309.26,0.00,
17,0.00,13297.72,13299.29,13300.86,13302.43,13304.00,13305.58,13307.15,13308.72,0.00,
18,0.00,13298.14,13299.63,13301.12,13302.61,13304.10,13305.59,13307.08,13308.57,0.00,
19,0.00,13298.84,13300.26,13301.67,13303.09,13304.50,13305.92,13307.34,13308.75,0.00,
20,0.00,13299.77,13301.12,13302.47,13303.82,13305.17,13306.52,13307.87,13309.22,0.00,
21,0.00,13300.90,13302.18,13303.47,13304.76,13306.05,13307.34,13308.63,13309.92,0.00,
22,0.00,13302.19,13303.43,13304.66,13305.89,13307.13,13308.36,13309.59,13310.83,0.00,
23,0.00,13303.64,13304.82,13306.00,13307.18,13308.37,13309.55,13310.73,13311.92,0.00,
24,0.00,13305.21,13306.35,13307.48,13308.62,13309.75,13310.89,13312.02,13313.16,0.00,
25,0.00,13306.90,13307.99,13309.08,13310.17,13311.27,13312.36,13313.45,13314.54,0.00,
26,0.00,13308.68,13309.73,13310.79,13311.84,13312.89,13313.94,13314.99,13316.05,0.00,
27,0.00,13310.55,13311.57,13312.58,13313.60,13314.61,13315.63,13316.64,0.00,0.00,
28,0.00,13312.51,13313.49,13314.47,13315.45,13316.43,13317.41,13318.39,0.00,0.00,
29,0.00,13314.53,13315.48,13316.42,13317.37,13318.32,13319.27,13320.21,0.00,0.00,
30,0.00,13316.61,13317.53,13318.45,13319.37,13320.28,13321.20,13322.12,0.00,0.00,
31,0.00,13318.76,13319.65,13320.53,13321.42,13322.31,13323.20,13324.09,0.00,0.00,
32,0.00,13320.95,13321.81,13322.67,13323.54,13324.40,13325.26,13326.12,0.00,0.00,
33,0.00,13323.19,13324.03,13324.86,13325.70,13326.54,13327.37,13328.21,0.00,0.00,
34,0.00,13325.47,13326.29,13327.10,13327.91,13328.73,13329.54,13330.35,0.00,0.00,
35,0.00,13327.80,13328.59,13329.38,13330.17,13330.96,13331.75,13332.54,0.00,0.00,
36,0.00,13330.15,13330.92,13331.69,13332.46,13333.23,13334.00,13334.77,0.00,0.00,
37,0.00,13332.54,13333.29,13334.04,13334.79,13335.54,13336.29,13337.04,0.00,0.00,
38,0.00,13334.97,13335.69,13336.42,13337.15,13337.88,13338.61,13339.34,0.00,0.00,
39,0.00,13337.41,13338.12,13338.84,13339.55,13340.26,13340.97,13341.68,0.00,0.00,
40,0.00,13339.89,13340.58,13341.27,13341.97,13342.66,13343.36,13344.05,0.00,0.00,
