m,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,
3,11839.53,11861.13,11882.73,11904.32,11925.92,11947.52,11969.11,11990.71,12012.30,12033.90,
4,11675.48,11696.21,11716.93,11737.66,11758.39,11779.11,11799.84,11820.57,11841.30,11862.02,
5,11616.85,11634.64,11652.43,11670.22,11688.01,11705.80,11723.59,11741.38,11759.17,11776.96,
6,11586.78,11602.10,11617.43,11632.76,11648.09,11663.41,11678.74,11694.07,11709.40,11724.73,
7,11568.88,11582.27,11595.67,11609.07,11622.46,11635.86,11649.26,11662.65,11676.05,11689.45,
8,11557.38,11569.25,11581.13,11593.00,11604.87,11616.75,11628.62,11640.49,11652.36,11664.24,
9,11549.69,11560.34,11570.99,11581.64,11592.29,11602.94,11613.59,11624.24,11634.89,11645.54,
10,11544.46,11554.11,11563.76,11573.41,11583.06,11592.70,11602.35,11612.00,11621.65,11631.30,
11,11540.91,11549.73,11558.54,11567.36,11576.18,11585.00,11593.82,11602.64,11611.45,11620.27,
12,11538.56,11546.68,11554.80,11562.92,11571.03,11579.15,11587.27,11595.38,11603.50,11611.62,
13,11537.11,11544.63,11552.15,11559.67,11567.19,11574.70,11582.22,11589.74,11597.26,11604.77,
14,11536.34,11543.35,11550.35,11557.35,11564.35,11571.35,11578.35,11585.35,11592.35,11599.35,
15,11536.11,11542.66,11549.20,11555.75,11562.30,11568.85,11575.40,11581.95,11588.50,11595.05,
16,11536.29,11542.44,11548.59,11554.75,11560.90,11567.05,11573.20,11579.36,11585.51,11591.66,
17,11536.82,11542.62,11548.42,11554.22,11560.02,11565.82,11571.62,11577.42,11583.22,11589.02,
18,11537.62,11543.11,11548.60,11554.08,11559.57,11565.06,11570.54,11576.03,11581.52,11587.00,
19,11538.66,11543.87,11549.07,11554.28,11559.48,11564.69,11569.89,11575.09,11580.30,11585.50,
20,11539.89,11544.85,11549.80,11554.75,11559.70,11564.65,11569.60,11574.55,11579.50,11584.45,
21,11541.29,11546.01,11550.73,11555.45,11560.17,11564.89,11569.61,11574.33,11579.05,11583.77,
22,11542.84,11547.35,11551.86,11556.37,11560.88,11565.39,11569.90,11574.40,11578.91,11583.42,
23,11544.50,11548.82,11553.14,11557.45,11561.77,11566.09,11570.41,11574.72,11579.04,11583.36,
24,11546.27,11550.41,11554.55,11558.69,11562.83,11566.98,11571.12,11575.26,11579.40,11583.54,
25,11548.14,11552.11,11556.09,11560.07,11564.05,11568.03,11572.00,11575.98,11579.96,11583.94,
26,11550.08,11553.91,11557.74,11561.56,11565.39,11569.22,11573.05,11576.87,11580.70,11584.53,
27,11552.10,11555.79,11559.47,11563.16,11566.85,11570.54,11574.23,11577.91,11581.60,11585.29,
28,11554.18,11557.74,11561.29,11564.85,11568.41,11571.97,11575.53,11579.09,11582.64,11586.20,
29,11556.32,11559.75,11563.19,11566.63,11570.07,11573.50,11576.94,11580.38,11583.82,11587.25,
30,11558.51,11561.83,11565.15,11568.48,11571.80,11575.13,11578.45,11581.78,11585.10,11588.42,
31,11560.74,11563.96,11567.18,11570.40,11573.62,11576.83,11580.05,11583.27,11586.49,11589.71,
32,11563.02,11566.14,11569.26,11572.38,11575.49,11578.61,11581.73,11584.85,11587.97,11591.09,
33,11565.33,11568.36,11571.38,11574.41,11577.44,11580.46,11583.49,11586.51,11589.54,11592.57,
34,11567.68,11570.62,11573.56,11576.49,11579.43,11582.37,11585.31,11588.25,11591.18,11594.12,
35,11570.06,11572.92,11575.77,11578.63,11581.48,11584.34,11587.19,11590.05,11592.90,11595.76,
36,11572.47,11575.25,11578.02,11580.80,11583.57,11586.35,11589.13,11591.90,11594.68,11597.46,
37,11574.90,11577.61,11580.31,11583.01,11585.71,11588.41,11591.12,11593.82,11596.52,11599.22,
38,11577.36,11579.99,11582.62,11585.26,11587.89,11590.52,11593.15,11595.79,11598.42,11601.05,
39,11579.84,11582.41,11584.97,11587.54,11590.10,11592.67,11595.23,11597.80,11600.36,11602.93,
40,11582.34,11584.84,11587.35,11589.85,11592.35,11594.85,11597.35,11599.85,11602.36,11604.86,
