0.0323232,0.0305108,0.0323305,0.0335374,0.0327139,0.031912,0.0263478,0.032634,0.0289079,0.0321319,0.0332503,
0.0604472,0.058285,0.0658757,0.0648278,0.0661661,0.0626423,0.0508103,0.0645582,0.0581201,0.0628086,0.0656267,
0.0906918,0.0868722,0.0952819,0.0973859,0.0988764,0.0947966,0.0813826,0.0952392,0.0854289,0.0989951,0.0990821,
0.124831,0.120289,0.130224,0.127758,0.130879,0.12953,0.107451,0.125665,0.113138,0.124955,0.130037,
