0.928254,0.934633,0.943133,0.947973,0.946175,0.954049,0.957018,0.952871,0.9583,0.958132,0.961044,
0.910665,0.915338,0.925518,0.930703,0.924188,0.936887,0.941192,0.931034,0.93984,0.938777,0.942336,
0.889497,0.891987,0.906561,0.912327,0.899585,0.91684,0.921212,0.905496,0.91869,0.914143,0.92182,
0.867763,0.869577,0.886809,0.892613,0.875157,0.897654,0.902833,0.880774,0.898387,0.891473,0.90112,
